"years","months","month_num","quarter","region","warehouse_region","category","subcategory","brand","orders","units_sold","revenue","stokout_rate","shipping_delay_rate","avg_lead_time","total_returns","return_rate","return_reason"
2023,June,6,Q2,South,South,Skincare,Serum,Skin1004,11,13,5949000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Skin1004,7,10,4545000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Skin1004,3,4,1377000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Skin1004,2,3,1375000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Skin1004,1,2,914000,0,0,3,2,1.00000000000000000000,Damaged package
2023,June,6,Q2,South,South,Skincare,Serum,Some By Mi,13,15,6068000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Some By Mi,7,10,3663000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Some By Mi,4,7,2807000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Some By Mi,4,5,2011000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Some By Mi,1,2,810000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Some By Mi,1,1,407000,1,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,The Ordinary,15,22,7195000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,The Ordinary,7,8,2600000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,The Ordinary,9,13,4207000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,The Ordinary,3,4,1306000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,The Ordinary,1,3,984000,0,1,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,The Ordinary,1,2,656000,1,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,The Ordinary,2,2,654000,0,0,3,2,1.00000000000000000000,Changed mind
2023,June,6,Q2,South,South,Skincare,Serum,Vichy,20,27,23612000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Vichy,8,11,10032000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Vichy,3,6,5407000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Vichy,2,2,1825000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Vichy,1,2,1816000,0,1,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Vichy,1,1,908000,0,0,3,1,1.00000000000000000000,Allergic reaction
2023,June,6,Q2,South,South,Skincare,Sheet Mask,Mediheal,5,14,504000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sheet Mask,Mediheal,3,11,396000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sheet Mask,Mediheal,4,10,360000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sheet Mask,Mediheal,1,5,180000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sheet Mask,Mediheal,1,4,144000,0,1,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sheet Mask,Mediheal,1,2,72000,0,0,5,1,0.50000000000000000000,Damaged package
2023,June,6,Q2,South,South,Skincare,Sunscreen,Anessa,24,37,26333000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Anessa,15,23,16453000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Anessa,9,10,7061000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Anessa,2,2,1429000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Anessa,2,5,3571000,0,1,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Anessa,1,1,716000,1,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Anessa,1,2,1426000,0,0,3,1,0.50000000000000000000,Changed mind
2023,June,6,Q2,South,South,Skincare,Sunscreen,Anessa,1,2,1426000,0,0,3,1,0.50000000000000000000,Damaged package
2023,June,6,Q2,South,South,Skincare,Sunscreen,Anessa,1,1,713000,0,0,4,1,1.00000000000000000000,Damaged package
2023,June,6,Q2,South,South,Skincare,Sunscreen,Bioré,22,36,9149000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Bioré,18,24,6089000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Bioré,8,15,3821000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Bioré,3,3,762000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Bioré,1,1,254000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Bioré,1,1,255000,0,1,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Bioré,1,1,256000,0,0,4,1,1.00000000000000000000,Allergic reaction
2023,June,6,Q2,South,South,Skincare,Sunscreen,La Roche-Posay,35,59,31629000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,La Roche-Posay,22,32,17125000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,La Roche-Posay,11,16,8503000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,La Roche-Posay,7,10,5344000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,La Roche-Posay,3,6,3210000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,La Roche-Posay,1,3,1605000,0,0,3,1,0.33333333333333333333,Changed mind
2023,June,6,Q2,South,South,Skincare,Sunscreen,La Roche-Posay,1,1,535000,0,0,4,1,1.00000000000000000000,Damaged package
2023,June,6,Q2,South,South,Skincare,Sunscreen,La Roche-Posay,1,3,1614000,0,0,3,3,1.00000000000000000000,Shade mismatch
2023,June,6,Q2,South,South,Skincare,Sunscreen,Skin Aqua,18,26,5828000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Skin Aqua,14,27,6001000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Skin Aqua,5,8,1798000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Skin Aqua,4,6,1347000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Skin Aqua,1,2,448000,0,0,3,1,0.50000000000000000000,Damaged package
2023,June,6,Q2,South,South,Skincare,Sunscreen,Skin Aqua,1,1,208000,0,0,6,1,1.00000000000000000000,Damaged package
2023,June,6,Q2,South,South,Skincare,Sunscreen,Skin Aqua,1,2,450000,0,0,4,2,1.00000000000000000000,Shade mismatch
2023,June,6,Q2,South,South,Skincare,Sunscreen,Sunplay,23,32,5952000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Sunplay,19,27,5230000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Sunplay,6,8,1549000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Sunplay,1,2,390000,1,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Sunscreen,Sunplay,1,1,192000,0,0,4,1,1.00000000000000000000,Changed mind
2023,June,6,Q2,South,South,Skincare,Sunscreen,Sunplay,1,1,193000,0,0,3,1,1.00000000000000000000,Shade mismatch
2023,June,6,Q2,South,South,Skincare,Toner,Kiehl's,5,8,9351000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Toner,Kiehl's,3,6,7066000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Toner,Kiehl's,1,2,2358000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Toner,Kiehl's,1,2,2228000,0,0,5,2,1.00000000000000000000,Changed mind
2023,June,6,Q2,South,South,Skincare,Toner,Kiehl's,1,2,2358000,0,0,3,1,0.50000000000000000000,Leaked product
2023,June,6,Q2,South,South,Skincare,Toner,Simple,18,25,4051000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Toner,Simple,4,7,1134000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Toner,Simple,2,2,324000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Toner,Simple,1,1,162000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Toner,Simple,1,1,164000,0,0,5,1,1.00000000000000000000,Shade mismatch
2023,June,6,Q2,South,Unknown,Skincare,Acne Care,La Roche-Posay,1,1,507000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,Unknown,Skincare,Serum,L’Oréal Paris,1,2,890000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Body Care,Body Serum,Nivea,1,1,184000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Body Care,Body Serum,Nivea,2,3,539000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Body Care,Body Serum,Nivea,1,1,184000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Body Care,Body Serum,Nivea,1,2,364000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Body Care,Soap,Dove,1,1,49000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Body Care,Soap,Dove,1,2,98000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Hair Care,Dry Shampoo,Batiste,1,2,368000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Cushion,CLIO,2,2,1135000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Cushion,CLIO,2,6,3834000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Cushion,Laneige,2,2,1816000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Cushion,Laneige,1,1,912000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Eyeliner,Judydoll,2,2,326000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Eyeliner,Judydoll,3,4,646000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Eyeliner,Judydoll,1,2,326000,1,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Foundation,L’Oréal Paris,6,8,2688000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Foundation,L’Oréal Paris,6,13,4161000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Foundation,L’Oréal Paris,2,2,672000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Foundation,L’Oréal Paris,1,1,334000,0,1,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Foundation,Maybelline,2,3,587000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Foundation,Maybelline,4,6,1294000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Foundation,Maybelline,1,2,402000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Foundation,Maybelline,2,2,396000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Balm,Dior,1,2,1990000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Balm,Dior,1,2,2152000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,"3CE",1,1,386000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,"3CE",3,5,1838000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,Black Rouge,7,9,1739000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,Black Rouge,1,1,179000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,Black Rouge,3,5,994000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,Black Rouge,1,1,199000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,rom&nd,4,4,851000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,rom&nd,2,2,446000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,rom&nd,2,3,670000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,rom&nd,1,3,666000,0,1,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lip Tint,rom&nd,1,2,444000,0,0,5,1,0.50000000000000000000,Damaged package
2023,March,3,Q1,Central,Central,Makeup,Lipstick,Maybelline,7,9,2146000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lipstick,Maybelline,4,4,933000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lipstick,Maybelline,3,5,1200000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Lipstick,Maybelline,1,1,244000,0,0,6,1,1.00000000000000000000,Changed mind
2023,March,3,Q1,Central,Central,Makeup,Mascara,Kiss Me,3,7,2353000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Mascara,Maybelline,4,13,3298000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Mascara,Maybelline,2,3,795000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Mascara,Maybelline,1,1,264000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Makeup,Mascara,Maybelline,1,1,265000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Acne Care,La Roche-Posay,6,7,3374000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Acne Care,La Roche-Posay,7,12,6072000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Acne Care,La Roche-Posay,2,3,1524000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Acne Care,La Roche-Posay,2,2,1014000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Acne Care,La Roche-Posay,1,1,510000,0,0,6,1,1.00000000000000000000,Allergic reaction
2023,March,3,Q1,Central,Central,Skincare,Acne Care,Paula's Choice,1,1,978000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Acne Care,Paula's Choice,1,1,969000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Acne Care,SVR,1,1,457000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Acne Care,SVR,1,1,438000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Acne Care,SVR,2,2,916000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,CeraVe,26,42,14223000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,CeraVe,12,18,6225000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,CeraVe,9,13,4583000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,CeraVe,4,5,1772000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,CeraVe,1,2,708000,0,1,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,CeraVe,1,1,317000,0,1,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,CeraVe,1,1,326000,1,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,La Roche-Posay,17,22,8781000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,La Roche-Posay,5,6,2344000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,La Roche-Posay,7,8,3164000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,La Roche-Posay,1,2,814000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,La Roche-Posay,2,3,1175000,0,1,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,La Roche-Posay,1,3,1203000,0,1,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,La Roche-Posay,1,1,405000,1,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Senka,6,8,995000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Senka,6,9,1113000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Senka,3,5,608000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Senka,1,3,342000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Senka,1,1,127000,0,0,6,1,1.00000000000000000000,Damaged package
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Senka,1,3,387000,0,0,6,3,1.00000000000000000000,Shade mismatch
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Simple,5,11,1388000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Simple,5,8,665000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Simple,4,5,692000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Simple,2,5,687000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Simple,1,1,137000,1,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Cleanser,Simple,1,2,276000,0,0,5,1,0.50000000000000000000,Changed mind
2023,March,3,Q1,Central,Central,Skincare,Lip Care,Laneige,3,4,2002000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Lip Care,Laneige,3,3,1600000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Lip Care,Laneige,1,1,533000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Lip Care,Vaseline,4,7,658000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Lip Care,Vaseline,3,6,548000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Lip Care,Vaseline,2,2,186000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Lip Care,Vaseline,1,1,90000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Lip Care,Vaseline,1,1,85000,0,1,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Makeup Remover,Bifesta,1,2,326000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Makeup Remover,Bifesta,2,2,325000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Makeup Remover,L’Oréal Paris,6,7,909000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Makeup Remover,L’Oréal Paris,2,2,254000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Makeup Remover,L’Oréal Paris,1,2,242000,0,0,5,2,1.00000000000000000000,Damaged package
2023,March,3,Q1,Central,Central,Skincare,Makeup Remover,L’Oréal Paris,1,1,132000,0,0,6,1,1.00000000000000000000,Shade mismatch
2023,March,3,Q1,Central,Central,Skincare,Mask,Innisfree,1,1,348000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Mask,Innisfree,1,1,345000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Micellar Water,Bioderma,2,2,901000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Micellar Water,Bioderma,2,3,1297000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Micellar Water,Bioderma,1,3,1419000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Micellar Water,Bioderma,1,1,468000,0,0,8,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Micellar Water,Bioderma,1,1,468000,1,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Micellar Water,Garnier,3,4,732000,0,0,5,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Micellar Water,Garnier,5,5,897000,0,0,6,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Micellar Water,Garnier,2,4,734000,0,0,7,0,0.00000000000000000000,Unspecified
2023,March,3,Q1,Central,Central,Skincare,Micellar Water,Garnier,1,2,366000,0,0,8,0,0.00000000000000000000,Unspecified
